# Generated by Autoplot on Mon May 09 13:58:52 CDT 2022
# TITLE: RBSP-A/EMFISIS  electron density
# UNITS: cm**-3
 Epoch(UTC), density(cm**-3)
2018-01-30T11:59:57.226Z, 28.908
2018-01-30T12:00:03.226Z, 28.908
2018-01-30T12:00:09.226Z, 28.909
2018-01-30T12:00:15.226Z, 28.909
2018-01-30T12:00:21.226Z, 28.910
2018-01-30T12:00:27.226Z, 28.910
2018-01-30T12:00:33.226Z, 28.911
2018-01-30T12:00:39.226Z, 28.912
2018-01-30T12:00:45.226Z, 28.912
2018-01-30T12:00:51.226Z, 28.913
2018-01-30T12:00:57.226Z, 28.913
2018-01-30T12:01:03.226Z, 28.914
2018-01-30T12:01:09.226Z, 35.134
2018-01-30T12:01:15.226Z, 35.136
2018-01-30T12:01:21.226Z, 35.136
2018-01-30T12:01:27.226Z, 35.137
2018-01-30T12:01:33.226Z, 35.137
2018-01-30T12:01:39.226Z, 38.726
2018-01-30T12:01:45.226Z, 38.726
2018-01-30T12:01:51.226Z, 35.139
2018-01-30T12:01:57.226Z, 35.140
2018-01-30T12:02:03.227Z, 35.140
2018-01-30T12:02:09.227Z, 38.729
2018-01-30T12:02:15.227Z, 35.141
2018-01-30T12:02:21.227Z, 35.143
2018-01-30T12:02:27.227Z, 31.884
2018-01-30T12:02:33.227Z, 35.144
2018-01-30T12:02:39.227Z, 35.144
2018-01-30T12:02:45.227Z, 35.145
2018-01-30T12:02:51.227Z, 31.887
2018-01-30T12:02:57.227Z, 28.927
2018-01-30T12:03:03.227Z, 28.927
2018-01-30T12:03:09.227Z, 28.928
2018-01-30T12:03:15.227Z, 28.929
2018-01-30T12:03:21.227Z, 28.930
2018-01-30T12:03:27.227Z, 28.930
2018-01-30T12:03:33.227Z, 28.931
2018-01-30T12:03:39.227Z, 28.931
2018-01-30T12:03:45.227Z, 28.932
2018-01-30T12:03:51.227Z, 31.894
2018-01-30T12:03:57.227Z, 31.894
2018-01-30T12:04:03.227Z, 28.933
2018-01-30T12:04:09.227Z, 28.934
2018-01-30T12:04:15.227Z, 31.896
2018-01-30T12:04:21.227Z, 31.897
2018-01-30T12:04:27.227Z, 28.935
2018-01-30T12:04:33.227Z, 31.898
2018-01-30T12:04:39.227Z, 31.898
2018-01-30T12:04:45.227Z, 35.157
2018-01-30T12:04:51.227Z, 31.899
2018-01-30T12:04:57.227Z, 35.158
2018-01-30T12:05:03.227Z, 35.159
2018-01-30T12:05:09.227Z, 35.159
2018-01-30T12:05:15.227Z, 31.902
2018-01-30T12:05:21.227Z, 28.941
2018-01-30T12:05:27.227Z, 28.941
2018-01-30T12:05:33.227Z, 28.942
2018-01-30T12:05:39.227Z, 28.943
2018-01-30T12:05:45.727Z, 28.943
2018-01-30T12:05:51.727Z, 26.253
2018-01-30T12:05:57.727Z, 26.254
2018-01-30T12:06:03.727Z, 28.945
2018-01-30T12:06:09.727Z, 31.907
2018-01-30T12:06:15.727Z, 28.946
2018-01-30T12:06:21.727Z, 31.908
2018-01-30T12:06:27.727Z, 28.947
2018-01-30T12:06:33.727Z, 31.909
2018-01-30T12:06:39.727Z, 31.909
2018-01-30T12:06:45.727Z, 28.948
2018-01-30T12:06:51.727Z, 28.948
2018-01-30T12:06:57.727Z, 31.911
2018-01-30T12:07:03.727Z, 28.950
2018-01-30T12:07:09.727Z, 28.950
2018-01-30T12:07:15.727Z, 26.260
2018-01-30T12:07:21.727Z, 26.261
2018-01-30T12:07:27.727Z, 23.818
2018-01-30T12:07:33.727Z, 23.818
2018-01-30T12:07:39.727Z, 26.263
2018-01-30T12:07:45.727Z, 23.819
2018-01-30T12:07:51.727Z, 26.264
2018-01-30T12:07:57.727Z, 23.821
2018-01-30T12:08:03.727Z, 23.821
2018-01-30T12:08:09.727Z, 23.822
2018-01-30T12:08:15.727Z, 23.822
2018-01-30T12:08:21.727Z, 23.823
2018-01-30T12:08:27.727Z, 21.603
2018-01-30T12:08:33.727Z, 21.604
2018-01-30T12:08:39.727Z, 21.604
2018-01-30T12:08:45.727Z, 21.605
2018-01-30T12:08:51.727Z, 23.826
2018-01-30T12:08:57.728Z, 23.827
2018-01-30T12:09:03.728Z, 23.827
2018-01-30T12:09:09.728Z, 23.828
2018-01-30T12:09:15.728Z, 23.828
2018-01-30T12:09:21.728Z, 23.829
2018-01-30T12:09:27.728Z, 23.829
2018-01-30T12:09:33.728Z, 26.274
2018-01-30T12:09:39.728Z, 23.830
2018-01-30T12:09:45.728Z, 26.275
2018-01-30T12:09:51.728Z, 26.276
2018-01-30T12:09:57.728Z, 26.276
2018-01-30T12:10:03.728Z, 26.277
2018-01-30T12:10:09.728Z, 28.968
2018-01-30T12:10:15.728Z, 26.278
2018-01-30T12:10:21.728Z, 26.278
2018-01-30T12:10:27.728Z, 26.278
2018-01-30T12:10:33.728Z, 26.279
2018-01-30T12:10:39.728Z, 26.279
2018-01-30T12:10:45.728Z, 28.971
2018-01-30T12:10:51.728Z, 26.280
2018-01-30T12:10:57.728Z, 26.282
2018-01-30T12:11:03.728Z, 26.281
2018-01-30T12:11:09.728Z, 26.282
2018-01-30T12:11:15.728Z, 26.282
2018-01-30T12:11:21.728Z, 26.283
2018-01-30T12:11:27.728Z, 26.283
2018-01-30T12:11:33.728Z, 26.284
2018-01-30T12:11:39.728Z, 28.975
2018-01-30T12:11:45.728Z, 28.975
2018-01-30T12:11:51.728Z, 23.841
2018-01-30T12:11:57.728Z, 31.937
2018-01-30T12:12:03.728Z, 28.977
2018-01-30T12:12:09.728Z, 31.938
2018-01-30T12:12:15.728Z, 28.978
2018-01-30T12:12:21.728Z, 28.978
2018-01-30T12:12:27.728Z, 28.978
2018-01-30T12:12:33.728Z, 31.940
2018-01-30T12:12:39.728Z, 31.940
2018-01-30T12:12:45.728Z, 31.941
2018-01-30T12:12:51.728Z, 28.980
2018-01-30T12:12:57.728Z, 28.981
2018-01-30T12:13:03.728Z, 31.942
2018-01-30T12:13:09.728Z, 31.943
2018-01-30T12:13:15.728Z, 31.942
2018-01-30T12:13:21.728Z, 38.790
2018-01-30T12:13:27.728Z, 35.202
2018-01-30T12:13:33.728Z, 35.203
2018-01-30T12:13:39.728Z, 35.203
2018-01-30T12:13:45.728Z, 31.945
2018-01-30T12:13:51.728Z, 31.946
2018-01-30T12:13:57.728Z, 35.204
2018-01-30T12:14:03.728Z, 31.947
2018-01-30T12:14:09.728Z, 35.205
2018-01-30T12:14:15.728Z, 28.986
2018-01-30T12:14:21.728Z, 28.986
2018-01-30T12:14:27.728Z, 26.297
2018-01-30T12:14:33.728Z, 26.297
2018-01-30T12:14:39.728Z, 26.297
2018-01-30T12:14:45.728Z, 28.988
2018-01-30T12:14:51.728Z, 26.298
2018-01-30T12:14:57.728Z, 23.855
2018-01-30T12:15:03.728Z, 21.634
2018-01-30T12:15:09.728Z, 26.300
2018-01-30T12:15:15.728Z, 21.635
2018-01-30T12:15:21.728Z, 21.636
2018-01-30T12:15:27.728Z, 23.856
2018-01-30T12:15:33.728Z, 23.857
2018-01-30T12:15:39.728Z, 23.857
2018-01-30T12:15:45.728Z, 19.620
2018-01-30T12:15:51.728Z, 21.638
2018-01-30T12:15:57.728Z, 23.858
2018-01-30T12:16:03.728Z, 17.788
2018-01-30T12:16:09.728Z, 16.122
2018-01-30T12:16:15.728Z, 13.236
2018-01-30T12:16:21.729Z, 14.611
2018-01-30T12:16:27.728Z, 17.790
2018-01-30T12:16:33.729Z, 13.238
2018-01-30T12:16:39.729Z, 11.989
2018-01-30T12:16:45.729Z, 10.855
2018-01-30T12:16:51.729Z, 10.855
2018-01-30T12:16:57.729Z, 11.990
2018-01-30T12:17:03.729Z, 13.239
2018-01-30T12:17:09.729Z, 13.240
2018-01-30T12:17:15.729Z, 13.240
2018-01-30T12:17:21.729Z, 11.992
2018-01-30T12:17:27.729Z, 10.857
2018-01-30T12:17:33.729Z, 10.858
2018-01-30T12:17:39.729Z, 11.993
2018-01-30T12:17:45.729Z, 11.993
2018-01-30T12:17:51.729Z, 11.994
2018-01-30T12:17:57.729Z, 11.994
2018-01-30T12:18:03.729Z, 11.994
2018-01-30T12:18:09.729Z, 11.995
2018-01-30T12:18:15.729Z, 11.995
2018-01-30T12:18:21.729Z, 11.996
2018-01-30T12:18:27.729Z, 13.245
2018-01-30T12:18:33.729Z, 11.997
2018-01-30T12:18:39.729Z, 10.863
2018-01-30T12:18:45.729Z, 13.246
2018-01-30T12:18:51.729Z, 10.863
2018-01-30T12:18:57.729Z, 10.864
2018-01-30T12:19:03.729Z, 10.864
2018-01-30T12:19:09.729Z, 10.865
2018-01-30T12:19:15.729Z, 11.999
2018-01-30T12:19:21.729Z, 12.0
2018-01-30T12:19:27.729Z, 9.8346
2018-01-30T12:19:33.729Z, 9.8354
2018-01-30T12:19:39.729Z, 12.001
2018-01-30T12:19:45.729Z, 9.8361
2018-01-30T12:19:51.729Z, 10.867
2018-01-30T12:19:57.729Z, 10.868
2018-01-30T12:20:03.729Z, 10.868
2018-01-30T12:20:09.729Z, 10.869
2018-01-30T12:20:15.729Z, 10.869
2018-01-30T12:20:21.729Z, 8.9018
2018-01-30T12:20:27.729Z, 7.2789
2018-01-30T12:20:33.729Z, 7.2790
2018-01-30T12:20:39.729Z, 8.9031
2018-01-30T12:20:45.729Z, 7.2800
2018-01-30T12:20:51.729Z, 8.9039
2018-01-30T12:20:57.729Z, 7.2808
2018-01-30T12:21:03.729Z, 7.2810
2018-01-30T12:21:09.729Z, 7.2816
2018-01-30T12:21:15.729Z, 7.2818
2018-01-30T12:21:21.729Z, 7.2825
2018-01-30T12:21:27.729Z, 7.2825
2018-01-30T12:21:33.729Z, 7.2834
2018-01-30T12:21:39.729Z, 7.2834
2018-01-30T12:21:45.729Z, 8.9078
2018-01-30T12:21:51.729Z, 7.2843
2018-01-30T12:21:57.729Z, 8.0582
2018-01-30T12:22:03.729Z, 7.2852
2018-01-30T12:22:09.729Z, 7.2856
2018-01-30T12:22:15.729Z, 8.9093
2018-01-30T12:22:21.729Z, 8.0592
2018-01-30T12:22:27.729Z, 8.0598
2018-01-30T12:22:33.729Z, 9.8467
2018-01-30T12:22:39.729Z, 10.878
2018-01-30T12:22:45.729Z, 10.878
2018-01-30T12:22:51.729Z, 10.879
2018-01-30T12:22:57.729Z, 10.879
2018-01-30T12:23:03.729Z, 10.879
2018-01-30T12:23:09.729Z, 10.880
2018-01-30T12:23:15.729Z, 10.880
2018-01-30T12:23:21.729Z, 10.881
2018-01-30T12:23:27.729Z, 10.881
2018-01-30T12:23:33.729Z, 9.8505
2018-01-30T12:23:39.729Z, 9.8503
2018-01-30T12:23:45.730Z, 9.8511
2018-01-30T12:23:51.730Z, 10.882
2018-01-30T12:23:57.730Z, 12.016
2018-01-30T12:24:03.730Z, 12.016
2018-01-30T12:24:09.730Z, 12.017
2018-01-30T12:24:15.730Z, 16.152
2018-01-30T12:24:21.730Z, 16.153
2018-01-30T12:24:27.730Z, 16.153
2018-01-30T12:24:33.730Z, 19.652
2018-01-30T12:24:39.730Z, 21.670
2018-01-30T12:24:45.730Z, 26.334
2018-01-30T12:24:51.730Z, 26.335
2018-01-30T12:24:57.730Z, 26.335
2018-01-30T12:25:03.730Z, 21.671
2018-01-30T12:25:09.730Z, 31.988
2018-01-30T12:25:15.730Z, 35.247
2018-01-30T12:25:21.730Z, 29.027
2018-01-30T12:25:28.230Z, 29.027
2018-01-30T12:25:34.730Z, 47.131
2018-01-30T12:25:40.730Z, 42.784
2018-01-30T12:25:46.730Z, 42.784
2018-01-30T12:25:52.730Z, 38.836
2018-01-30T12:25:58.730Z, 51.915
2018-01-30T12:26:04.730Z, 42.785
2018-01-30T12:26:10.730Z, 47.133
2018-01-30T12:26:16.730Z, 47.133
2018-01-30T12:26:22.730Z, 51.916
2018-01-30T12:26:28.730Z, 47.134
2018-01-30T12:26:34.730Z, 47.134
2018-01-30T12:26:40.730Z, 51.918
2018-01-30T12:26:46.730Z, 47.134
2018-01-30T12:26:52.730Z, 47.135
2018-01-30T12:26:58.730Z, 51.919
2018-01-30T12:27:04.730Z, 47.136
2018-01-30T12:27:10.730Z, 47.136
2018-01-30T12:27:16.730Z, 47.136
2018-01-30T12:27:22.730Z, 51.920
2018-01-30T12:27:28.730Z, 51.920
2018-01-30T12:27:34.730Z, 47.137
2018-01-30T12:27:40.730Z, 51.920
2018-01-30T12:27:46.730Z, 42.790
2018-01-30T12:27:52.730Z, 51.921
2018-01-30T12:27:58.730Z, 47.138
2018-01-30T12:28:04.730Z, 51.922
2018-01-30T12:28:10.730Z, 51.922
2018-01-30T12:28:16.730Z, 51.922
2018-01-30T12:28:22.730Z, 51.923
2018-01-30T12:28:28.730Z, 51.923
2018-01-30T12:28:34.730Z, 51.923
2018-01-30T12:28:40.730Z, 51.924
2018-01-30T12:28:46.730Z, 51.924
2018-01-30T12:28:52.730Z, 47.141
2018-01-30T12:28:58.730Z, 47.141
2018-01-30T12:29:04.730Z, 51.925
2018-01-30T12:29:10.730Z, 47.142
2018-01-30T12:29:16.730Z, 42.795
2018-01-30T12:29:22.730Z, 47.143
2018-01-30T12:29:28.730Z, 47.143
2018-01-30T12:29:34.730Z, 38.848
2018-01-30T12:29:40.730Z, 42.796
2018-01-30T12:29:46.730Z, 38.849
2018-01-30T12:29:52.730Z, 38.849
2018-01-30T12:29:58.730Z, 42.797
2018-01-30T12:30:04.730Z, 38.849
2018-01-30T12:30:10.730Z, 38.850
2018-01-30T12:30:16.730Z, 35.262
2018-01-30T12:30:22.730Z, 29.043
2018-01-30T12:30:28.730Z, 35.263
2018-01-30T12:30:34.731Z, 35.263
2018-01-30T12:30:40.730Z, 26.353
2018-01-30T12:30:46.731Z, 32.005
2018-01-30T12:30:52.731Z, 32.006
2018-01-30T12:30:58.731Z, 26.354
2018-01-30T12:31:04.731Z, 26.355
2018-01-30T12:31:10.731Z, 19.673
2018-01-30T12:31:16.731Z, 19.674
2018-01-30T12:31:22.731Z, 17.841
2018-01-30T12:31:28.731Z, 16.175
2018-01-30T12:31:34.731Z, 16.176
2018-01-30T12:31:40.731Z, 14.664
2018-01-30T12:31:46.731Z, 16.177
2018-01-30T12:31:52.731Z, 14.664
2018-01-30T12:31:58.731Z, 16.177
2018-01-30T12:32:04.731Z, 16.178
2018-01-30T12:32:10.731Z, 14.666
2018-01-30T12:32:16.731Z, 14.666
2018-01-30T12:32:22.731Z, 14.666
2018-01-30T12:32:28.731Z, 12.044
2018-01-30T12:32:34.731Z, 14.667
2018-01-30T12:32:40.731Z, 14.667
2018-01-30T12:32:46.731Z, 13.293
2018-01-30T12:32:52.731Z, 13.294
2018-01-30T12:32:58.731Z, 13.294
2018-01-30T12:33:04.731Z, 13.294
2018-01-30T12:33:10.731Z, 14.668
2018-01-30T12:33:16.731Z, 13.295
2018-01-30T12:33:22.731Z, 12.046
2018-01-30T12:33:28.731Z, 13.295
2018-01-30T12:33:34.731Z, 12.047
2018-01-30T12:33:40.731Z, 12.047
2018-01-30T12:33:46.731Z, 13.297
2018-01-30T12:33:52.731Z, 12.048
2018-01-30T12:33:58.731Z, 13.297
2018-01-30T12:34:04.731Z, 10.914
2018-01-30T12:34:10.731Z, 10.915
2018-01-30T12:34:16.731Z, 10.915
2018-01-30T12:34:22.731Z, 12.050
2018-01-30T12:34:28.731Z, 10.916
2018-01-30T12:34:34.731Z, 12.050
2018-01-30T12:34:40.731Z, 10.916
2018-01-30T12:34:46.731Z, 12.051
2018-01-30T12:34:52.731Z, 10.917
2018-01-30T12:34:58.731Z, 10.917
2018-01-30T12:35:04.731Z, 9.8866
2018-01-30T12:35:10.731Z, 7.3264
2018-01-30T12:35:16.731Z, 7.3270
2018-01-30T12:35:22.731Z, 8.9505
2018-01-30T12:35:28.731Z, 7.3276
2018-01-30T12:35:34.731Z, 9.8880
2018-01-30T12:35:41.231Z, 7.3281
2018-01-30T12:35:47.231Z, 7.3285
2018-01-30T12:35:53.231Z, 7.3286
2018-01-30T12:35:59.231Z, 7.3291
2018-01-30T12:36:05.231Z, 7.3292
2018-01-30T12:36:11.231Z, 7.3298
2018-01-30T12:36:17.231Z, 7.3298
2018-01-30T12:36:23.231Z, 8.9537
2018-01-30T12:36:29.231Z, 8.1035
2018-01-30T12:36:35.231Z, 7.3305
2018-01-30T12:36:41.231Z, 7.3309
2018-01-30T12:36:47.231Z, 8.9544
2018-01-30T12:36:53.231Z, 7.3315
2018-01-30T12:36:59.231Z, 9.8914
2018-01-30T12:37:05.231Z, 9.8921
2018-01-30T12:37:11.231Z, 10.923
2018-01-30T12:37:17.231Z, 10.923
2018-01-30T12:37:23.231Z, 10.923
2018-01-30T12:37:29.231Z, 12.058
2018-01-30T12:37:35.231Z, 12.058
2018-01-30T12:37:41.231Z, 10.924
2018-01-30T12:37:47.231Z, 9.8932
2018-01-30T12:37:53.232Z, 10.924
2018-01-30T12:37:59.232Z, 10.925
2018-01-30T12:38:05.232Z, 12.059
2018-01-30T12:38:11.232Z, 12.060
2018-01-30T12:38:17.232Z, 10.925
2018-01-30T12:38:23.232Z, 10.926
2018-01-30T12:38:29.232Z, 10.926
2018-01-30T12:38:35.232Z, 10.926
2018-01-30T12:38:41.232Z, 10.927
2018-01-30T12:38:47.232Z, 10.927
2018-01-30T12:38:53.232Z, 10.927
2018-01-30T12:38:59.232Z, 10.927
2018-01-30T12:39:05.232Z, 10.927
2018-01-30T12:39:11.232Z, 10.927
2018-01-30T12:39:17.232Z, 10.928
2018-01-30T12:39:23.232Z, 10.928
2018-01-30T12:39:29.232Z, 10.929
2018-01-30T12:39:35.232Z, 10.929
2018-01-30T12:39:41.232Z, 10.929
2018-01-30T12:39:47.232Z, 10.929
2018-01-30T12:39:59.232Z, 10.930
2018-01-30T12:40:05.232Z, 10.930
2018-01-30T12:40:11.232Z, 12.065
2018-01-30T12:40:17.232Z, 12.065
2018-01-30T12:40:23.232Z, 12.065
2018-01-30T12:40:29.232Z, 13.314
2018-01-30T12:40:35.232Z, 13.315
2018-01-30T12:40:41.232Z, 12.066
2018-01-30T12:40:47.232Z, 10.932
2018-01-30T12:40:53.232Z, 8.9649
2018-01-30T12:40:59.232Z, 13.315
2018-01-30T12:41:05.232Z, 10.933
2018-01-30T12:41:11.232Z, 10.933
2018-01-30T12:41:17.232Z, 10.933
2018-01-30T12:41:23.232Z, 10.933
2018-01-30T12:41:29.232Z, 10.934
2018-01-30T12:41:35.232Z, 13.317
2018-01-30T12:41:41.232Z, 10.934
2018-01-30T12:41:47.232Z, 10.934
2018-01-30T12:41:53.232Z, 10.935
2018-01-30T12:41:59.232Z, 13.318
2018-01-30T12:42:05.232Z, 13.318
2018-01-30T12:42:11.232Z, 10.935
2018-01-30T12:42:17.232Z, 10.936
2018-01-30T12:42:23.232Z, 10.936
2018-01-30T12:42:29.232Z, 13.319
2018-01-30T12:42:35.232Z, 13.320
2018-01-30T12:42:41.232Z, 13.320
2018-01-30T12:42:47.232Z, 13.320
2018-01-30T12:42:53.232Z, 13.320
2018-01-30T12:42:59.232Z, 14.695
2018-01-30T12:43:05.232Z, 13.321
2018-01-30T12:43:11.232Z, 14.695
2018-01-30T12:43:17.232Z, 14.696
2018-01-30T12:43:23.232Z, 14.695
2018-01-30T12:43:29.232Z, 16.208
2018-01-30T12:43:35.232Z, 17.874
2018-01-30T12:43:41.232Z, 17.874
2018-01-30T12:43:47.232Z, 16.209
2018-01-30T12:43:53.232Z, 17.875
2018-01-30T12:44:05.232Z, 16.209
2018-01-30T12:44:11.232Z, 14.697
2018-01-30T12:44:17.232Z, 14.697
2018-01-30T12:44:23.232Z, 14.697
2018-01-30T12:44:29.232Z, 17.876
2018-01-30T12:44:35.233Z, 17.876
2018-01-30T12:44:41.232Z, 14.698
2018-01-30T12:44:47.233Z, 16.211
2018-01-30T12:44:53.233Z, 16.211
2018-01-30T12:44:59.233Z, 17.877
2018-01-30T12:45:05.233Z, 17.877
2018-01-30T12:45:11.233Z, 17.877
2018-01-30T12:45:17.233Z, 14.699
2018-01-30T12:45:23.233Z, 14.699
2018-01-30T12:45:29.233Z, 16.212
2018-01-30T12:45:35.233Z, 17.877
2018-01-30T12:45:41.233Z, 17.878
2018-01-30T12:45:47.233Z, 17.877
2018-01-30T12:45:53.233Z, 17.878
2018-01-30T12:45:59.233Z, 16.212
2018-01-30T12:46:05.233Z, 17.878
2018-01-30T12:46:11.233Z, 16.213
2018-01-30T12:46:17.233Z, 17.879
2018-01-30T12:46:23.233Z, 17.879
2018-01-30T12:46:29.233Z, 17.879
2018-01-30T12:46:35.233Z, 16.214
2018-01-30T12:46:41.233Z, 17.880
2018-01-30T12:46:47.233Z, 16.214
2018-01-30T12:46:53.233Z, 17.880
2018-01-30T12:46:59.233Z, 17.881
2018-01-30T12:47:05.233Z, 17.881
2018-01-30T12:47:11.233Z, 17.881
2018-01-30T12:47:17.233Z, 17.881
2018-01-30T12:47:23.233Z, 17.881
2018-01-30T12:47:29.233Z, 17.882
2018-01-30T12:47:35.233Z, 16.216
2018-01-30T12:47:41.233Z, 17.882
2018-01-30T12:47:47.233Z, 16.216
2018-01-30T12:47:53.233Z, 17.882
2018-01-30T12:47:59.233Z, 14.704
2018-01-30T12:48:05.233Z, 13.331
2018-01-30T12:48:11.233Z, 13.331
2018-01-30T12:48:17.233Z, 13.331
2018-01-30T12:48:23.233Z, 12.082
2018-01-30T12:48:29.233Z, 12.083
2018-01-30T12:48:35.233Z, 10.949
2018-01-30T12:48:41.233Z, 10.949
2018-01-30T12:48:47.233Z, 10.949
2018-01-30T12:48:53.233Z, 9.9185
2018-01-30T12:48:59.233Z, 9.9188
2018-01-30T12:49:05.233Z, 9.9190
2018-01-30T12:49:11.233Z, 9.9193
2018-01-30T12:49:17.233Z, 8.9828
2018-01-30T12:49:23.233Z, 8.9830
2018-01-30T12:49:29.233Z, 8.9833
2018-01-30T12:49:35.233Z, 8.1330
2018-01-30T12:49:41.233Z, 8.9837
2018-01-30T12:49:47.233Z, 8.1333
2018-01-30T12:49:53.233Z, 8.1337
2018-01-30T12:49:59.233Z, 8.1337
2018-01-30T12:50:05.233Z, 8.9843
2018-01-30T12:50:11.233Z, 8.1341
2018-01-30T12:50:17.233Z, 8.1344
2018-01-30T12:50:23.233Z, 8.1346
2018-01-30T12:50:29.233Z, 8.1349
2018-01-30T12:50:35.233Z, 8.9855
2018-01-30T12:50:41.233Z, 8.9857
2018-01-30T12:50:47.233Z, 7.3627
2018-01-30T12:50:53.233Z, 7.3628
2018-01-30T12:50:59.233Z, 7.3631
2018-01-30T12:51:05.233Z, 7.3632
2018-01-30T12:51:11.233Z, 6.6614
2018-01-30T12:51:17.233Z, 6.0234
2018-01-30T12:51:23.233Z, 7.3638
2018-01-30T12:51:29.733Z, 6.0240
2018-01-30T12:51:35.733Z, 7.3643
2018-01-30T12:51:41.734Z, 7.3647
2018-01-30T12:51:47.733Z, 7.3647
2018-01-30T12:51:53.734Z, 6.6632
2018-01-30T12:51:59.733Z, 6.6630
2018-01-30T12:52:05.734Z, 6.6635
2018-01-30T12:52:11.734Z, 6.6634
2018-01-30T12:52:17.734Z, 6.6637
2018-01-30T12:52:23.734Z, 6.6639
2018-01-30T12:52:29.734Z, 7.3663
2018-01-30T12:52:35.734Z, 6.6646
2018-01-30T12:52:41.734Z, 6.6648
2018-01-30T12:52:47.734Z, 6.6652
2018-01-30T12:52:53.734Z, 6.6652
2018-01-30T12:52:59.734Z, 6.6655
2018-01-30T12:53:05.734Z, 6.6654
2018-01-30T12:53:11.734Z, 8.1409
2018-01-30T12:53:17.734Z, 6.0274
2018-01-30T12:53:23.734Z, 8.1411
2018-01-30T12:53:29.734Z, 8.1413
2018-01-30T12:53:35.734Z, 7.3682
2018-01-30T12:53:41.734Z, 6.6665
2018-01-30T12:53:47.734Z, 6.6664
2018-01-30T12:53:53.734Z, 6.6667
2018-01-30T12:53:59.734Z, 6.6665
2018-01-30T12:54:05.734Z, 7.3689
2018-01-30T12:54:11.734Z, 6.6669
2018-01-30T12:54:17.734Z, 6.6674
2018-01-30T12:54:23.734Z, 6.6673
2018-01-30T12:54:29.734Z, 9.9297
2018-01-30T12:54:35.734Z, 6.6677
2018-01-30T12:54:41.734Z, 9.9301
2018-01-30T12:54:47.734Z, 6.6682
2018-01-30T12:54:53.734Z, 8.9937
2018-01-30T12:54:59.734Z, 9.9306
2018-01-30T12:55:05.734Z, 8.9940
2018-01-30T12:55:11.734Z, 9.9309
2018-01-30T12:55:17.734Z, 10.962
2018-01-30T12:55:23.734Z, 12.097
2018-01-30T12:55:29.734Z, 9.9314
2018-01-30T12:55:35.734Z, 10.962
2018-01-30T12:55:41.734Z, 12.097
2018-01-30T12:55:47.734Z, 12.097
2018-01-30T12:55:53.734Z, 10.963
2018-01-30T12:55:59.734Z, 12.097
2018-01-30T12:56:05.734Z, 12.098
2018-01-30T12:56:11.734Z, 12.098
2018-01-30T12:56:17.734Z, 12.098
2018-01-30T12:56:23.734Z, 10.964
2018-01-30T12:56:29.734Z, 12.099
2018-01-30T12:56:35.734Z, 12.099
2018-01-30T12:56:41.734Z, 13.348
2018-01-30T12:56:47.734Z, 12.099
2018-01-30T12:56:53.734Z, 10.965
2018-01-30T12:56:59.734Z, 10.965
2018-01-30T12:57:05.734Z, 10.965
2018-01-30T12:57:11.734Z, 10.965
2018-01-30T12:57:17.734Z, 10.965
2018-01-30T12:57:23.734Z, 12.100
2018-01-30T12:57:29.734Z, 12.101
2018-01-30T12:57:35.734Z, 10.967
2018-01-30T12:57:41.734Z, 12.101
2018-01-30T12:57:47.734Z, 12.101
2018-01-30T12:57:53.734Z, 10.967
2018-01-30T12:57:59.734Z, 9.9361
2018-01-30T12:58:05.734Z, 12.102
2018-01-30T12:58:11.734Z, 9.9364
2018-01-30T12:58:17.734Z, 10.968
2018-01-30T12:58:23.734Z, 9.9369
2018-01-30T12:58:29.734Z, 10.968
2018-01-30T12:58:35.734Z, 10.968
2018-01-30T12:58:41.735Z, 9.0012
2018-01-30T12:58:47.735Z, 9.9379
2018-01-30T12:58:53.735Z, 10.969
2018-01-30T12:58:59.735Z, 10.969
2018-01-30T12:59:05.735Z, 9.0021
2018-01-30T12:59:11.735Z, 9.0023
2018-01-30T12:59:17.735Z, 9.9393
2018-01-30T12:59:23.735Z, 9.9396
2018-01-30T12:59:29.735Z, 9.9398
2018-01-30T12:59:35.735Z, 9.9402
2018-01-30T12:59:41.735Z, 9.9406
2018-01-30T12:59:47.735Z, 9.9407
2018-01-30T12:59:53.735Z, 9.9409
2018-01-30T12:59:59.735Z, 9.0045
2018-01-30T13:00:05.735Z, 9.9415
2018-01-30T13:00:11.735Z, 10.972
2018-01-30T13:00:17.735Z, 10.973
2018-01-30T13:00:23.735Z, 12.107
2018-01-30T13:00:29.735Z, 12.108
2018-01-30T13:00:35.735Z, 12.108
2018-01-30T13:00:41.735Z, 13.357
2018-01-30T13:00:47.735Z, 16.244
2018-01-30T13:00:53.735Z, 14.732
2018-01-30T13:00:59.735Z, 16.245
2018-01-30T13:01:05.735Z, 16.245
2018-01-30T13:01:11.735Z, 16.245
2018-01-30T13:01:17.735Z, 16.245
2018-01-30T13:01:23.735Z, 19.744
2018-01-30T13:01:29.735Z, 16.245
2018-01-30T13:01:35.735Z, 19.744
2018-01-30T13:01:41.735Z, 17.911
2018-01-30T13:01:47.735Z, 16.246
2018-01-30T13:01:53.735Z, 19.745
2018-01-30T13:01:59.735Z, 17.912
2018-01-30T13:02:05.735Z, 19.746
2018-01-30T13:02:11.735Z, 17.913
2018-01-30T13:02:17.735Z, 19.746
2018-01-30T13:02:23.735Z, 19.746
2018-01-30T13:02:29.735Z, 19.746
2018-01-30T13:02:35.735Z, 19.746
2018-01-30T13:02:41.735Z, 19.746
