# Generated by Autoplot on Mon May 09 13:49:09 CDT 2022
# TITLE: RBSP-B/EMFISIS  electron density
# UNITS: cm**-3
 Epoch(UTC), density(cm**-3)
2018-01-30T05:01:40.333Z, 123.74
2018-01-30T05:01:46.833Z, 123.74
2018-01-30T05:01:53.333Z, 123.74
2018-01-30T05:01:59.833Z, 112.40
2018-01-30T05:02:06.333Z, 112.40
2018-01-30T05:02:12.833Z, 112.40
2018-01-30T05:02:19.333Z, 123.74
2018-01-30T05:02:26.333Z, 123.74
2018-01-30T05:02:32.833Z, 112.40
2018-01-30T05:02:39.333Z, 112.40
2018-01-30T05:02:45.833Z, 112.40
2018-01-30T05:02:52.333Z, 112.40
2018-01-30T05:02:58.833Z, 112.40
2018-01-30T05:03:05.333Z, 123.74
2018-01-30T05:03:11.833Z, 112.40
2018-01-30T05:03:18.333Z, 112.40
2018-01-30T05:03:24.833Z, 112.40
2018-01-30T05:03:31.333Z, 112.39
2018-01-30T05:03:38.333Z, 112.40
2018-01-30T05:03:44.833Z, 112.39
2018-01-30T05:03:51.333Z, 112.39
2018-01-30T05:03:57.833Z, 112.40
2018-01-30T05:04:04.333Z, 112.39
2018-01-30T05:04:10.833Z, 112.39
2018-01-30T05:04:17.334Z, 112.39
2018-01-30T05:04:23.834Z, 112.39
2018-01-30T05:04:30.334Z, 112.39
2018-01-30T05:04:36.834Z, 112.39
2018-01-30T05:04:43.334Z, 112.39
2018-01-30T05:04:50.334Z, 112.39
2018-01-30T05:04:56.834Z, 112.39
2018-01-30T05:05:03.334Z, 112.39
2018-01-30T05:05:09.834Z, 112.39
2018-01-30T05:05:16.334Z, 112.39
2018-01-30T05:05:22.834Z, 112.39
2018-01-30T05:05:29.334Z, 112.39
2018-01-30T05:05:35.834Z, 112.39
2018-01-30T05:05:42.334Z, 112.39
2018-01-30T05:05:48.834Z, 112.39
2018-01-30T05:05:55.334Z, 112.39
2018-01-30T05:06:02.334Z, 112.39
2018-01-30T05:06:08.834Z, 112.39
2018-01-30T05:06:15.334Z, 112.39
2018-01-30T05:06:21.834Z, 112.39
2018-01-30T05:06:28.334Z, 112.39
2018-01-30T05:06:34.834Z, 112.39
2018-01-30T05:06:41.334Z, 112.39
2018-01-30T05:06:47.834Z, 112.39
2018-01-30T05:06:54.334Z, 112.39
2018-01-30T05:07:00.834Z, 112.39
2018-01-30T05:07:07.334Z, 112.39
2018-01-30T05:07:14.334Z, 112.39
2018-01-30T05:07:20.834Z, 112.39
2018-01-30T05:07:27.334Z, 123.74
2018-01-30T05:07:33.834Z, 123.74
2018-01-30T05:07:40.334Z, 112.39
2018-01-30T05:07:46.834Z, 112.39
2018-01-30T05:07:53.334Z, 123.73
2018-01-30T05:07:59.834Z, 123.74
2018-01-30T05:08:06.334Z, 112.39
2018-01-30T05:08:12.834Z, 112.39
2018-01-30T05:08:19.334Z, 112.39
2018-01-30T05:08:26.334Z, 123.73
2018-01-30T05:08:32.834Z, 123.73
2018-01-30T05:08:39.334Z, 123.74
2018-01-30T05:08:45.834Z, 123.73
2018-01-30T05:08:52.334Z, 123.73
2018-01-30T05:08:58.834Z, 123.73
2018-01-30T05:09:05.334Z, 123.73
2018-01-30T05:09:11.834Z, 123.73
2018-01-30T05:09:18.334Z, 123.73
2018-01-30T05:09:24.834Z, 123.73
2018-01-30T05:09:31.334Z, 123.73
2018-01-30T05:09:38.334Z, 123.73
2018-01-30T05:09:44.834Z, 123.73
2018-01-30T05:09:51.334Z, 123.73
2018-01-30T05:09:57.834Z, 123.73
2018-01-30T05:10:04.334Z, 123.73
2018-01-30T05:10:10.834Z, 112.39
2018-01-30T05:10:17.334Z, 123.73
2018-01-30T05:10:23.834Z, 123.73
2018-01-30T05:10:30.334Z, 123.73
2018-01-30T05:10:36.834Z, 123.73
2018-01-30T05:10:43.334Z, 123.73
2018-01-30T05:10:50.334Z, 123.73
2018-01-30T05:10:56.834Z, 123.73
2018-01-30T05:11:03.334Z, 123.73
2018-01-30T05:11:09.834Z, 123.73
2018-01-30T05:11:16.334Z, 123.73
2018-01-30T05:11:22.834Z, 123.73
2018-01-30T05:11:29.334Z, 123.73
2018-01-30T05:11:35.834Z, 123.73
2018-01-30T05:11:42.334Z, 123.73
2018-01-30T05:11:48.834Z, 123.73
2018-01-30T05:11:55.334Z, 123.73
2018-01-30T05:12:02.334Z, 123.73
2018-01-30T05:12:08.834Z, 123.73
2018-01-30T05:12:15.334Z, 123.73
2018-01-30T05:12:21.834Z, 123.73
2018-01-30T05:12:28.334Z, 123.73
2018-01-30T05:12:34.834Z, 123.73
2018-01-30T05:12:41.334Z, 123.73
2018-01-30T05:12:47.834Z, 123.73
2018-01-30T05:12:54.334Z, 123.73
2018-01-30T05:13:00.834Z, 123.73
2018-01-30T05:13:07.334Z, 123.73
2018-01-30T05:13:14.334Z, 123.73
2018-01-30T05:13:21.335Z, 123.73
2018-01-30T05:13:27.835Z, 123.73
2018-01-30T05:13:34.335Z, 123.73
2018-01-30T05:13:40.835Z, 123.73
2018-01-30T05:13:47.335Z, 136.21
2018-01-30T05:13:53.835Z, 123.73
2018-01-30T05:14:00.335Z, 123.73
2018-01-30T05:14:06.835Z, 123.73
2018-01-30T05:14:13.335Z, 123.73
2018-01-30T05:14:20.335Z, 136.21
2018-01-30T05:14:26.835Z, 136.21
2018-01-30T05:14:33.335Z, 136.21
2018-01-30T05:14:39.835Z, 136.21
2018-01-30T05:14:46.335Z, 136.21
2018-01-30T05:14:52.835Z, 136.21
2018-01-30T05:14:59.335Z, 136.21
2018-01-30T05:15:05.835Z, 136.21
2018-01-30T05:15:12.335Z, 136.21
2018-01-30T05:15:18.835Z, 136.21
2018-01-30T05:15:25.335Z, 136.21
2018-01-30T05:15:32.335Z, 136.21
2018-01-30T05:15:38.835Z, 136.21
2018-01-30T05:15:45.335Z, 136.21
2018-01-30T05:15:51.835Z, 136.21
2018-01-30T05:15:58.335Z, 136.21
2018-01-30T05:16:04.835Z, 136.21
2018-01-30T05:16:11.335Z, 136.21
2018-01-30T05:16:17.835Z, 136.21
2018-01-30T05:16:24.335Z, 136.21
2018-01-30T05:16:30.835Z, 136.21
2018-01-30T05:16:37.335Z, 136.21
2018-01-30T05:16:44.335Z, 136.21
2018-01-30T05:16:50.835Z, 136.21
2018-01-30T05:16:57.335Z, 136.21
2018-01-30T05:17:03.835Z, 136.21
2018-01-30T05:17:10.335Z, 136.21
2018-01-30T05:17:16.835Z, 136.21
2018-01-30T05:17:23.335Z, 136.21
2018-01-30T05:17:29.835Z, 136.21
2018-01-30T05:17:36.335Z, 136.21
2018-01-30T05:17:42.835Z, 136.21
2018-01-30T05:17:49.335Z, 136.21
2018-01-30T05:17:56.335Z, 136.21
2018-01-30T05:18:02.835Z, 136.21
2018-01-30T05:18:09.335Z, 136.21
2018-01-30T05:18:15.835Z, 136.20
2018-01-30T05:18:22.335Z, 136.20
2018-01-30T05:18:28.835Z, 136.20
2018-01-30T05:18:35.335Z, 136.20
2018-01-30T05:18:41.835Z, 136.20
2018-01-30T05:18:48.335Z, 149.95
2018-01-30T05:18:54.835Z, 136.21
2018-01-30T05:19:01.335Z, 149.95
2018-01-30T05:19:08.335Z, 149.94
2018-01-30T05:19:14.835Z, 149.94
2018-01-30T05:19:21.335Z, 149.95
2018-01-30T05:19:27.835Z, 149.95
2018-01-30T05:19:34.335Z, 149.95
2018-01-30T05:19:40.835Z, 149.94
2018-01-30T05:19:47.335Z, 149.94
2018-01-30T05:19:53.835Z, 149.95
2018-01-30T05:20:00.335Z, 149.95
2018-01-30T05:20:06.835Z, 149.95
2018-01-30T05:20:13.335Z, 149.94
2018-01-30T05:20:20.335Z, 149.94
2018-01-30T05:20:26.835Z, 149.94
2018-01-30T05:20:33.335Z, 149.94
2018-01-30T05:20:39.835Z, 149.95
2018-01-30T05:20:46.335Z, 149.94
2018-01-30T05:20:52.835Z, 149.94
2018-01-30T05:20:59.335Z, 149.94
2018-01-30T05:21:05.835Z, 149.94
2018-01-30T05:21:12.335Z, 149.94
2018-01-30T05:21:18.835Z, 149.94
2018-01-30T05:21:25.335Z, 149.94
2018-01-30T05:21:32.335Z, 149.94
2018-01-30T05:21:38.835Z, 149.94
2018-01-30T05:21:45.335Z, 149.94
2018-01-30T05:21:51.835Z, 149.94
2018-01-30T05:21:58.335Z, 149.94
2018-01-30T05:22:04.835Z, 149.94
2018-01-30T05:22:11.335Z, 149.94
2018-01-30T05:22:17.836Z, 165.07
2018-01-30T05:22:24.336Z, 149.94
2018-01-30T05:22:30.836Z, 149.94
2018-01-30T05:22:37.336Z, 149.94
2018-01-30T05:22:44.336Z, 149.94
2018-01-30T05:22:50.836Z, 149.94
2018-01-30T05:22:57.336Z, 165.06
2018-01-30T05:23:03.836Z, 149.94
2018-01-30T05:23:10.336Z, 149.94
2018-01-30T05:23:16.836Z, 149.94
2018-01-30T05:23:23.336Z, 149.93
2018-01-30T05:23:29.836Z, 149.93
2018-01-30T05:23:36.336Z, 149.93
2018-01-30T05:23:42.836Z, 165.06
2018-01-30T05:23:49.336Z, 165.07
2018-01-30T05:23:56.336Z, 149.93
2018-01-30T05:24:02.836Z, 149.93
2018-01-30T05:24:09.336Z, 165.06
2018-01-30T05:24:15.836Z, 165.06
2018-01-30T05:24:22.336Z, 149.93
2018-01-30T05:24:28.836Z, 149.93
2018-01-30T05:24:35.336Z, 149.93
2018-01-30T05:24:41.836Z, 149.93
2018-01-30T05:24:48.336Z, 165.06
2018-01-30T05:24:54.836Z, 149.93
2018-01-30T05:25:01.336Z, 149.93
2018-01-30T05:25:08.336Z, 149.93
2018-01-30T05:25:14.836Z, 165.06
2018-01-30T05:25:21.336Z, 149.93
2018-01-30T05:25:27.836Z, 165.06
2018-01-30T05:25:34.336Z, 149.93
2018-01-30T05:25:40.836Z, 149.93
2018-01-30T05:25:47.336Z, 149.93
2018-01-30T05:25:53.836Z, 149.93
2018-01-30T05:26:00.336Z, 149.93
2018-01-30T05:26:06.836Z, 149.93
2018-01-30T05:26:13.336Z, 149.93
2018-01-30T05:26:20.336Z, 149.93
2018-01-30T05:26:26.836Z, 149.93
2018-01-30T05:26:33.336Z, 149.93
2018-01-30T05:26:39.836Z, 149.93
2018-01-30T05:26:46.336Z, 165.06
2018-01-30T05:26:52.836Z, 165.05
2018-01-30T05:26:59.336Z, 149.93
2018-01-30T05:27:05.836Z, 149.93
2018-01-30T05:27:12.336Z, 149.93
2018-01-30T05:27:18.836Z, 149.93
2018-01-30T05:27:25.336Z, 149.93
2018-01-30T05:27:32.336Z, 149.92
2018-01-30T05:27:38.836Z, 165.05
2018-01-30T05:27:45.336Z, 149.92
2018-01-30T05:27:51.836Z, 149.92
2018-01-30T05:27:58.336Z, 136.18
2018-01-30T05:28:04.836Z, 136.18
2018-01-30T05:28:11.336Z, 136.18
2018-01-30T05:28:17.836Z, 136.18
2018-01-30T05:28:24.336Z, 136.18
2018-01-30T05:28:30.836Z, 136.18
2018-01-30T05:28:37.336Z, 136.18
2018-01-30T05:28:44.336Z, 136.18
2018-01-30T05:28:50.336Z, 136.18
2018-01-30T05:28:56.836Z, 136.18
2018-01-30T05:29:03.336Z, 136.18
2018-01-30T05:29:09.336Z, 136.18
2018-01-30T05:29:15.336Z, 136.18
2018-01-30T05:29:21.836Z, 136.18
2018-01-30T05:29:28.336Z, 136.18
2018-01-30T05:29:34.336Z, 136.18
2018-01-30T05:29:40.836Z, 136.18
2018-01-30T05:29:47.336Z, 136.17
2018-01-30T05:29:53.336Z, 123.69
2018-01-30T05:29:59.336Z, 123.69
2018-01-30T05:30:05.336Z, 123.69
2018-01-30T05:30:11.836Z, 123.69
2018-01-30T05:30:17.836Z, 136.17
2018-01-30T05:30:23.836Z, 136.17
2018-01-30T05:30:30.336Z, 123.69
2018-01-30T05:30:36.336Z, 112.34
2018-01-30T05:30:42.336Z, 123.69
2018-01-30T05:30:48.836Z, 112.34
2018-01-30T05:30:55.337Z, 112.34
2018-01-30T05:31:01.337Z, 112.34
2018-01-30T05:31:07.337Z, 112.34
2018-01-30T05:31:14.337Z, 112.34
2018-01-30T05:31:20.337Z, 112.34
2018-01-30T05:31:26.337Z, 112.34
2018-01-30T05:31:32.837Z, 123.68
2018-01-30T05:31:38.837Z, 123.68
2018-01-30T05:31:44.837Z, 112.34
2018-01-30T05:31:51.337Z, 123.68
2018-01-30T05:31:57.837Z, 112.34
2018-01-30T05:32:04.337Z, 112.34
2018-01-30T05:32:10.837Z, 102.03
2018-01-30T05:32:17.337Z, 102.03
2018-01-30T05:32:23.837Z, 102.03
2018-01-30T05:32:30.337Z, 102.03
2018-01-30T05:32:36.837Z, 102.03
2018-01-30T05:32:43.337Z, 102.03
2018-01-30T05:32:50.337Z, 102.03
2018-01-30T05:32:56.837Z, 102.03
2018-01-30T05:33:03.337Z, 102.02
2018-01-30T05:33:09.837Z, 102.02
2018-01-30T05:33:16.337Z, 102.03
2018-01-30T05:33:22.837Z, 92.663
2018-01-30T05:33:29.337Z, 92.660
2018-01-30T05:33:35.837Z, 102.02
2018-01-30T05:33:42.337Z, 92.655
2018-01-30T05:33:48.837Z, 92.657
2018-01-30T05:33:55.337Z, 92.660
2018-01-30T05:34:02.337Z, 92.659
2018-01-30T05:34:08.837Z, 92.656
2018-01-30T05:34:15.337Z, 92.656
2018-01-30T05:34:21.837Z, 102.02
2018-01-30T05:34:28.337Z, 102.02
2018-01-30T05:34:34.837Z, 102.02
2018-01-30T05:34:41.337Z, 102.02
2018-01-30T05:34:47.837Z, 92.654
2018-01-30T05:34:54.337Z, 92.652
2018-01-30T05:35:00.837Z, 92.653
2018-01-30T05:35:07.337Z, 92.655
2018-01-30T05:35:14.337Z, 92.654
2018-01-30T05:35:20.837Z, 102.02
2018-01-30T05:35:27.337Z, 102.02
2018-01-30T05:35:33.837Z, 92.652
2018-01-30T05:35:40.337Z, 92.653
2018-01-30T05:35:46.837Z, 102.02
2018-01-30T05:35:53.337Z, 102.02
2018-01-30T05:35:59.837Z, 102.02
2018-01-30T05:36:06.337Z, 102.02
2018-01-30T05:36:12.837Z, 102.01
2018-01-30T05:36:19.337Z, 102.02
2018-01-30T05:36:26.337Z, 102.02
2018-01-30T05:36:32.837Z, 102.01
2018-01-30T05:36:39.337Z, 102.01
2018-01-30T05:36:45.837Z, 102.01
2018-01-30T05:36:52.337Z, 102.01
2018-01-30T05:36:58.837Z, 102.01
2018-01-30T05:37:05.337Z, 102.01
2018-01-30T05:37:11.837Z, 102.01
2018-01-30T05:37:18.337Z, 102.01
2018-01-30T05:37:24.837Z, 102.01
2018-01-30T05:37:31.337Z, 102.01
2018-01-30T05:37:38.337Z, 102.01
2018-01-30T05:37:44.837Z, 102.01
2018-01-30T05:37:51.337Z, 102.01
2018-01-30T05:37:57.837Z, 102.01
2018-01-30T05:38:04.337Z, 102.01
2018-01-30T05:38:10.837Z, 102.01
2018-01-30T05:38:17.337Z, 102.01
2018-01-30T05:38:23.837Z, 102.01
2018-01-30T05:38:30.337Z, 102.0
2018-01-30T05:38:36.837Z, 102.0
2018-01-30T05:38:43.337Z, 102.01
2018-01-30T05:38:50.337Z, 102.01
2018-01-30T05:38:56.837Z, 102.0
2018-01-30T05:39:03.337Z, 112.31
2018-01-30T05:39:09.837Z, 102.0
2018-01-30T05:39:16.337Z, 102.0
2018-01-30T05:39:22.837Z, 102.0
2018-01-30T05:39:29.337Z, 102.0
2018-01-30T05:39:35.838Z, 112.31
2018-01-30T05:39:42.337Z, 102.0
2018-01-30T05:39:48.838Z, 112.30
2018-01-30T05:39:55.338Z, 112.30
2018-01-30T05:40:02.338Z, 102.0
2018-01-30T05:40:08.838Z, 102.0
2018-01-30T05:40:15.338Z, 102.0
2018-01-30T05:40:21.838Z, 112.30
2018-01-30T05:40:28.338Z, 112.30
2018-01-30T05:40:34.838Z, 112.30
2018-01-30T05:40:41.338Z, 112.30
2018-01-30T05:40:47.838Z, 112.30
2018-01-30T05:40:54.338Z, 112.30
2018-01-30T05:41:00.838Z, 112.30
2018-01-30T05:41:07.338Z, 112.30
2018-01-30T05:41:14.338Z, 112.30
2018-01-30T05:41:20.838Z, 112.30
2018-01-30T05:41:27.338Z, 112.29
2018-01-30T05:41:33.838Z, 112.29
2018-01-30T05:41:40.338Z, 112.29
2018-01-30T05:41:46.838Z, 112.29
2018-01-30T05:41:53.338Z, 123.64
2018-01-30T05:41:59.838Z, 123.64
2018-01-30T05:42:06.338Z, 112.29
2018-01-30T05:42:12.838Z, 112.29
2018-01-30T05:42:19.338Z, 112.29
2018-01-30T05:42:26.338Z, 112.29
2018-01-30T05:42:32.838Z, 112.29
2018-01-30T05:42:39.338Z, 112.29
2018-01-30T05:42:45.838Z, 112.29
2018-01-30T05:42:52.338Z, 112.29
2018-01-30T05:42:58.838Z, 112.29
2018-01-30T05:43:05.338Z, 112.29
2018-01-30T05:43:11.838Z, 112.29
2018-01-30T05:43:18.338Z, 112.28
2018-01-30T05:43:24.838Z, 112.28
2018-01-30T05:43:31.338Z, 112.28
2018-01-30T05:43:38.338Z, 112.28
2018-01-30T05:43:44.838Z, 112.28
2018-01-30T05:43:51.338Z, 112.28
2018-01-30T05:43:57.838Z, 112.28
2018-01-30T05:44:04.338Z, 112.28
2018-01-30T05:44:10.838Z, 112.28
2018-01-30T05:44:17.338Z, 112.28
2018-01-30T05:44:23.838Z, 112.28
2018-01-30T05:44:30.338Z, 112.28
2018-01-30T05:44:36.838Z, 112.28
2018-01-30T05:44:43.338Z, 112.28
2018-01-30T05:44:50.338Z, 112.28
2018-01-30T05:44:56.838Z, 112.28
2018-01-30T05:45:03.338Z, 112.28
2018-01-30T05:45:09.838Z, 112.28
2018-01-30T05:45:16.338Z, 112.27
2018-01-30T05:45:22.838Z, 112.27
2018-01-30T05:45:29.338Z, 112.27
2018-01-30T05:45:35.838Z, 112.27
2018-01-30T05:45:42.338Z, 112.27
2018-01-30T05:45:48.838Z, 112.27
2018-01-30T05:45:55.338Z, 112.27
2018-01-30T05:46:02.338Z, 112.27
2018-01-30T05:46:08.838Z, 123.62
2018-01-30T05:46:15.338Z, 123.62
2018-01-30T05:46:21.838Z, 123.61
2018-01-30T05:46:28.338Z, 123.61
2018-01-30T05:46:34.838Z, 123.61
2018-01-30T05:46:41.338Z, 123.61
2018-01-30T05:46:47.838Z, 123.61
2018-01-30T05:46:54.338Z, 123.61
2018-01-30T05:47:00.838Z, 123.61
2018-01-30T05:47:07.338Z, 123.61
2018-01-30T05:47:14.338Z, 123.61
2018-01-30T05:47:20.838Z, 123.61
2018-01-30T05:47:27.338Z, 123.61
2018-01-30T05:47:33.838Z, 123.61
2018-01-30T05:47:40.338Z, 123.61
2018-01-30T05:47:46.838Z, 123.61
2018-01-30T05:47:53.338Z, 123.61
2018-01-30T05:47:59.838Z, 123.61
2018-01-30T05:48:06.338Z, 123.61
2018-01-30T05:48:12.838Z, 123.61
2018-01-30T05:48:19.339Z, 123.60
2018-01-30T05:48:26.338Z, 123.60
2018-01-30T05:48:32.839Z, 123.60
2018-01-30T05:48:39.339Z, 123.60
2018-01-30T05:48:45.839Z, 123.60
2018-01-30T05:48:52.339Z, 123.60
2018-01-30T05:48:58.839Z, 123.60
2018-01-30T05:49:05.339Z, 123.60
2018-01-30T05:49:11.839Z, 123.60
2018-01-30T05:49:18.339Z, 123.60
2018-01-30T05:49:24.839Z, 123.60
2018-01-30T05:49:31.339Z, 123.60
2018-01-30T05:49:38.339Z, 123.60
2018-01-30T05:49:44.839Z, 123.59
2018-01-30T05:49:51.339Z, 123.59
2018-01-30T05:49:57.839Z, 123.60
2018-01-30T05:50:04.339Z, 112.25
2018-01-30T05:50:10.839Z, 112.25
2018-01-30T05:50:17.339Z, 112.25
2018-01-30T05:50:23.839Z, 112.25
2018-01-30T05:50:30.339Z, 112.25
2018-01-30T05:50:36.839Z, 112.25
2018-01-30T05:50:43.339Z, 112.25
2018-01-30T05:50:50.339Z, 112.25
2018-01-30T05:50:56.839Z, 123.59
2018-01-30T05:51:03.339Z, 112.24
2018-01-30T05:51:09.839Z, 112.24
2018-01-30T05:51:16.339Z, 112.24
2018-01-30T05:51:22.839Z, 112.24
2018-01-30T05:51:29.339Z, 123.59
2018-01-30T05:51:35.839Z, 123.59
2018-01-30T05:51:42.339Z, 123.58
2018-01-30T05:51:48.839Z, 123.58
2018-01-30T05:51:55.339Z, 136.07
2018-01-30T05:52:02.339Z, 123.58
2018-01-30T05:52:08.839Z, 123.58
2018-01-30T05:52:15.339Z, 123.58
2018-01-30T05:52:21.839Z, 123.58
2018-01-30T05:52:28.339Z, 123.58
2018-01-30T05:52:34.839Z, 136.07
2018-01-30T05:52:41.339Z, 136.07
2018-01-30T05:52:47.839Z, 136.07
2018-01-30T05:52:54.339Z, 136.07
2018-01-30T05:53:00.839Z, 136.06
2018-01-30T05:53:07.339Z, 123.58
2018-01-30T05:53:14.339Z, 136.06
2018-01-30T05:53:20.839Z, 136.06
2018-01-30T05:53:27.339Z, 136.06
2018-01-30T05:53:33.839Z, 136.06
2018-01-30T05:53:40.339Z, 136.06
2018-01-30T05:53:46.839Z, 136.06
2018-01-30T05:53:53.339Z, 136.06
2018-01-30T05:53:59.839Z, 136.06
2018-01-30T05:54:06.339Z, 136.06
2018-01-30T05:54:12.839Z, 136.05
2018-01-30T05:54:19.339Z, 136.05
2018-01-30T05:54:26.339Z, 136.05
2018-01-30T05:54:32.839Z, 136.05
2018-01-30T05:54:39.339Z, 136.05
2018-01-30T05:54:45.839Z, 136.05
2018-01-30T05:54:52.339Z, 136.05
2018-01-30T05:54:58.839Z, 136.05
2018-01-30T05:55:05.339Z, 136.05
2018-01-30T05:55:11.839Z, 136.05
2018-01-30T05:55:18.339Z, 136.04
2018-01-30T05:55:24.839Z, 136.04
2018-01-30T05:55:31.339Z, 136.04
2018-01-30T05:55:38.339Z, 136.04
2018-01-30T05:55:44.839Z, 136.04
2018-01-30T05:55:51.339Z, 136.04
2018-01-30T05:55:57.839Z, 136.04
2018-01-30T05:56:04.339Z, 136.03
2018-01-30T05:56:10.839Z, 149.78
2018-01-30T05:56:17.339Z, 136.03
2018-01-30T05:56:23.839Z, 149.77
2018-01-30T05:56:30.340Z, 149.77
2018-01-30T05:56:36.840Z, 136.03
2018-01-30T05:56:43.340Z, 136.03
2018-01-30T05:56:50.340Z, 149.77
2018-01-30T05:56:56.840Z, 136.03
2018-01-30T05:57:03.340Z, 149.77
2018-01-30T05:57:09.840Z, 136.02
2018-01-30T05:57:16.340Z, 136.02
2018-01-30T05:57:22.840Z, 149.77
2018-01-30T05:57:29.340Z, 136.02
2018-01-30T05:57:35.840Z, 149.76
2018-01-30T05:57:42.340Z, 149.76
2018-01-30T05:57:48.840Z, 136.02
2018-01-30T05:57:55.340Z, 136.02
2018-01-30T05:58:02.340Z, 149.76
2018-01-30T05:58:08.840Z, 149.76
2018-01-30T05:58:15.340Z, 149.76
2018-01-30T05:58:21.840Z, 149.76
2018-01-30T05:58:28.340Z, 149.75
2018-01-30T05:58:34.840Z, 149.75
2018-01-30T05:58:41.340Z, 149.75
2018-01-30T05:58:47.840Z, 181.53
2018-01-30T05:58:54.340Z, 181.53
2018-01-30T05:59:00.840Z, 181.53
2018-01-30T05:59:07.340Z, 181.53
2018-01-30T05:59:14.340Z, 181.53
2018-01-30T05:59:20.840Z, 181.53
2018-01-30T05:59:27.340Z, 181.53
2018-01-30T05:59:33.840Z, 181.53
2018-01-30T05:59:40.340Z, 181.53
2018-01-30T05:59:46.840Z, 149.74
2018-01-30T05:59:53.340Z, 149.74
2018-01-30T05:59:59.840Z, 149.74
2018-01-30T06:00:06.340Z, 149.74
2018-01-30T06:00:12.840Z, 149.74
2018-01-30T06:00:19.340Z, 149.74
2018-01-30T06:00:26.340Z, 164.87
2018-01-30T06:00:32.840Z, 164.87
2018-01-30T06:00:39.340Z, 164.87
2018-01-30T06:00:45.840Z, 149.74
2018-01-30T06:00:52.340Z, 149.74
2018-01-30T06:00:58.840Z, 149.74
2018-01-30T06:01:05.340Z, 149.73
2018-01-30T06:01:11.840Z, 149.73
2018-01-30T06:01:18.340Z, 164.86
2018-01-30T06:01:24.840Z, 149.73
2018-01-30T06:01:31.340Z, 149.73
2018-01-30T06:01:38.340Z, 149.73
2018-01-30T06:01:44.840Z, 149.73
2018-01-30T06:01:51.340Z, 149.73
2018-01-30T06:01:57.840Z, 149.73
2018-01-30T06:02:04.340Z, 149.73
2018-01-30T06:02:10.840Z, 149.73
2018-01-30T06:02:17.340Z, 149.72
2018-01-30T06:02:23.840Z, 149.72
2018-01-30T06:02:30.340Z, 149.72
2018-01-30T06:02:36.840Z, 149.72
2018-01-30T06:02:43.340Z, 149.72
2018-01-30T06:02:50.340Z, 149.72
2018-01-30T06:02:56.840Z, 149.72
2018-01-30T06:03:03.340Z, 149.72
2018-01-30T06:03:09.840Z, 149.72
2018-01-30T06:03:16.340Z, 164.85
2018-01-30T06:03:22.840Z, 149.71
2018-01-30T06:03:29.340Z, 149.71
2018-01-30T06:03:35.840Z, 149.71
2018-01-30T06:03:42.340Z, 149.71
2018-01-30T06:03:48.840Z, 149.71
2018-01-30T06:03:55.340Z, 149.71
2018-01-30T06:04:02.340Z, 135.97
2018-01-30T06:04:08.840Z, 135.97
2018-01-30T06:04:15.340Z, 135.96
2018-01-30T06:04:21.840Z, 135.96
2018-01-30T06:04:28.340Z, 135.96
2018-01-30T06:04:34.840Z, 135.96
2018-01-30T06:04:41.340Z, 135.96
2018-01-30T06:04:47.841Z, 135.96
2018-01-30T06:04:54.340Z, 135.96
2018-01-30T06:05:00.841Z, 135.96
2018-01-30T06:05:07.341Z, 149.70
2018-01-30T06:05:14.341Z, 135.96
2018-01-30T06:05:20.841Z, 149.70
2018-01-30T06:05:27.341Z, 149.70
2018-01-30T06:05:33.841Z, 164.82
2018-01-30T06:05:40.341Z, 164.82
2018-01-30T06:05:46.841Z, 164.82
2018-01-30T06:05:53.341Z, 164.82
2018-01-30T06:05:59.841Z, 164.82
2018-01-30T06:06:06.341Z, 164.82
2018-01-30T06:06:12.841Z, 164.82
2018-01-30T06:06:19.341Z, 164.82
2018-01-30T06:06:26.341Z, 164.82
2018-01-30T06:06:32.841Z, 164.82
2018-01-30T06:06:39.341Z, 164.82
2018-01-30T06:06:45.841Z, 164.81
2018-01-30T06:06:52.341Z, 164.81
2018-01-30T06:06:58.841Z, 164.81
2018-01-30T06:07:05.341Z, 164.81
2018-01-30T06:07:11.841Z, 164.81
2018-01-30T06:07:18.341Z, 164.81
2018-01-30T06:07:24.841Z, 181.46
2018-01-30T06:07:31.341Z, 164.81
2018-01-30T06:07:38.341Z, 164.81
2018-01-30T06:07:44.841Z, 164.81
2018-01-30T06:07:51.341Z, 164.80
2018-01-30T06:07:57.841Z, 164.80
2018-01-30T06:08:04.341Z, 164.80
2018-01-30T06:08:10.841Z, 164.80
2018-01-30T06:08:17.341Z, 164.80
2018-01-30T06:08:23.841Z, 164.80
2018-01-30T06:08:30.341Z, 164.80
2018-01-30T06:08:36.841Z, 164.80
2018-01-30T06:08:43.341Z, 164.80
2018-01-30T06:08:50.341Z, 164.80
2018-01-30T06:08:56.841Z, 164.79
2018-01-30T06:09:03.341Z, 149.66
2018-01-30T06:09:09.841Z, 149.66
2018-01-30T06:09:16.341Z, 149.66
2018-01-30T06:09:22.841Z, 149.66
2018-01-30T06:09:29.341Z, 149.66
2018-01-30T06:09:35.841Z, 149.66
2018-01-30T06:09:42.341Z, 149.66
2018-01-30T06:09:48.841Z, 149.66
2018-01-30T06:09:55.341Z, 149.66
2018-01-30T06:10:02.341Z, 149.66
2018-01-30T06:10:08.841Z, 149.66
2018-01-30T06:10:15.341Z, 149.65
2018-01-30T06:10:21.841Z, 149.65
